,distance,global_stop_id,location_type,parent_station_global_stop_id,route_type,rt_stop_id,stop_code,stop_lat,stop_lon,stop_name,wheelchair_boarding
1052,19291,CATAMI:8413,0,,3,3648,3648,42.74302281015312,-84.57002490618325,Oakland / Holten St,0
1053,10107,CATAMI:9177,0,,3,2887,2887,42.71192431295178,-84.43311237830781,Mt Hope / Seminole Pl,0
1054,19486,CATAMI:8414,0,,3,3649,3649,42.74303180335648,-84.57324447298431,Oakland / Jenison Ave,0
1055,15786,CATAMI:8888,0,,3,2475,2475,42.74345448391416,-84.5035111741702,Coolidge / Melody Ln,0
1056,13111,CATAMI:10492,0,,3,4807,4807,42.7219967007093,-84.48827668768695,Wilson / Chestnut,0
1057,16568,CATAMI:7898,0,,3,4828,4828,42.75939943346245,-84.48451752868459,Lake Lansing / Abbott,0
1058,19993,CATAMI:9946,0,,3,1825,1825,42.7483557797426,-84.57498915443517,Willow / Comfort Ave,0
1059,14362,CATAMI:10374,0,,3,4745,4745,42.669260556236,-84.56217383965439,Miller / Washington,0
1060,10626,CATAMI:9296,0,,3,4006,4006,42.68766964350353,-84.29931149879317,Grand River / Love St,0
1061,15564,CATAMI:9766,0,,3,1683,1683,42.73355296702038,-84.5172797685066,Michigan / Foster Ave,0
1062,20111,CATAMI:9947,0,,3,1826,1826,42.74839175255602,-84.57691369995312,Willow / Cleo St,0
1063,7786,CATAMI:9161,0,,3,4133,4133,42.69455843727341,-84.40750872835633,Carriage Lane,0
1064,14759,CATAMI:10684,0,,3,1688,1688,42.73326518451302,-84.50152367622876,Michigan Ave / Friendship Cl,0
1065,21259,CATAMI:8000,0,,3,3760,3760,42.76296973519435,-84.57708457081687,Grand River / Westwood Av,0
1066,13704,CATAMI:7972,0,,3,2665,2665,42.74790611957485,-84.40848898752202,Marsh / Haslett Rd,0
1067,15723,CATAMI:10122,0,,3,3794,3794,42.72495546461307,-84.53313478602134,Holmes / Malcolm X,0
1068,17766,CATAMI:7702,0,,3,3012,3012,42.7355854309786,-84.55393606538128,Capitol / W Ionia St,0
1069,17996,CATAMI:10429,0,,3,3469,3469,42.72767141202626,-84.56723701314323,MLK / W Hillsdale St,0
1070,20871,CATAMI:9957,0,,3,1835,1835,42.7423483199015,-84.5963120395897,Morris / Upton Rd,0
1071,17603,CATAMI:10435,0,,3,6162,6162,42.72830992946446,-84.56023130772974,Pine / Lenawee,0
1072,18132,CATAMI:10332,0,,3,3472,3472,42.72903837893621,-84.56785754417471,MLK / Kalamazoo St,0
1073,17143,CATAMI:10206,0,,3,2198,2198,42.73709628914222,-84.54103981177032,Shiawassee Near Dorrance Pl,0
1074,17757,CATAMI:10329,0,,3,3046,3046,42.73009957693209,-84.56062700867734,Kalamazoo / S Pine St,0
1075,15844,CATAMI:10213,0,,3,4365,4365,42.72268018416428,-84.53819795951016,Pennsylvania / Hazel St,0
1076,15704,CATAMI:9614,0,,3,6087,6087,42.71204122459539,-84.54837826570794,Mt Hope / Cedar,0
1077,15387,CATAMI:9821,0,,3,5886,5886,42.73657468334764,-84.50841246999863,Clippert / Sellers,0
1078,17975,CATAMI:10330,0,,3,3047,3047,42.7301175633388,-84.56412536478241,Kalamazoo / S Butler Blvd,0
1079,18160,CATAMI:10430,0,,3,3470,3470,42.7303783662361,-84.56678735297548,MLK / W Kalamazoo St,0
1080,17302,CATAMI:10542,0,,3,1599,1599,42.73215002729701,-84.55056361412318,Grand Ave / E Allegan St,0
1081,18240,CATAMI:10431,0,,3,5608,5608,42.73159244868901,-84.56667044133187,MLK / Washtenaw,0
1082,16298,CATAMI:10677,0,,3,1678,1678,42.73346303498683,-84.53117426768996,Michigan / Holmes St,0
1083,17847,CATAMI:10434,0,,3,6161,6161,42.73170036712926,-84.5601773485096,Pine / Allegan,0
1084,18044,CATAMI:10699,0,,3,1622,1622,42.73435336211897,-84.5601593621029,Pine St / Ottawa,0
1085,18410,CATAMI:8342,0,,3,4644,4644,42.73730313281938,-84.56255155419531,Shiawassee / Sycamore St,0
1086,10337,CATAMI:9290,0,,3,5514,5514,42.71750909223519,-84.40886670206292,Grand River / Dobie,0
1087,15086,CATAMI:9107,0,,3,3896,3896,42.74060363845064,-84.49368160290325,Harrison / Wildwood Dr,0
1088,18566,CATAMI:8977,0,,3,3029,3029,42.73742903766636,-84.56497971910113,Shiawassee / N Butler Blvd,0
1089,14998,CATAMI:10391,0,,3,4562,4562,42.66931451545612,-84.5703936275208,Miller / Winterset Dr,0
1090,18913,CATAMI:10600,0,,3,978,978,42.74085544814459,-84.56644561124799,Saginaw / MLK,0
1091,18729,CATAMI:7697,0,,3,2340,2340,42.74088242775465,-84.56333396288719,Saginaw / Wisconsin Ave,0
1092,13436,CATAMI:7870,0,,3,5761,5761,42.73065715554009,-84.47680136020605,Farm / Dormitory,0
1093,18886,CATAMI:8411,0,,3,3646,3646,42.74297784413635,-84.5632710104637,Oakland / Wisconsin Ave,0
1094,19148,CATAMI:8412,0,,3,3647,3647,42.74299583054306,-84.56766868690426,Oakland / MLK Blvd,0
1095,18702,CATAMI:10004,0,,3,1874,1874,42.74310374898332,-84.55995251842573,Pine St / W Oakland Ave,0
1096,18756,CATAMI:8410,0,,3,3645,3645,42.74359837516784,-84.56023130772974,Oakland / Pine St,0
1097,10359,CATAMI:10264,0,,3,3318,3318,42.63411511752494,-84.52329622155104,Aurelius / Weswilmar Dr,0
1098,17982,CATAMI:10725,0,,3,1610,1610,42.73834634440856,-84.55396304499135,Capitol / Genessee St,0
1099,18925,CATAMI:10003,0,,3,3230,3230,42.74592761483677,-84.55996151162908,Pine / W Maple St,0
1100,19579,CATAMI:9999,0,,3,1868,1868,42.74824786130234,-84.5681003606653,Willow / Linwood St,0
1101,16986,CATAMI:8914,0,,3,5579,5579,42.72908334495298,-84.54916966760317,Cherry / Kalamazoo,0
1102,10699,CATAMI:10272,0,,3,3329,3329,42.64809954874185,-84.52421352829325,Cedar / Aurelius Rd,0
1103,16525,CATAMI:9003,0,,3,3690,3690,42.7408734345513,-84.52364695648188,Saginaw / Clemens Ave,0
1104,18026,CATAMI:9886,0,,3,1786,1786,42.68919848807387,-84.59955858600084,Sumpter / Anson St,0
1105,18601,CATAMI:8646,0,,3,5737,5737,42.76005593730736,-84.53132715214699,Lake Lansing / Chamberlain,0
1106,17247,CATAMI:9618,0,,3,6104,6104,42.71213115662894,-84.57162569638042,Mt. Hope / Park,0
1107,19245,CATAMI:9943,0,,3,1821,1821,42.74894933116402,-84.56137344455581,Willow / Christopher St,0
1108,17073,CATAMI:9890,0,,3,1790,1790,42.68667139793114,-84.5883530546206,Reo / Ingham St,0
1109,20603,CATAMI:8519,0,,3,3783,3783,42.76051459067846,-84.56892773537395,Grand River / Hollywood,0
1110,16179,CATAMI:9911,0,,3,1811,1811,42.71526978459981,-84.55231728877739,Washington / Barnes Ave,0
1111,18345,CATAMI:8683,0,,3,5699,5699,42.76064948872878,-84.52480707971466,Lk Lansing / Wood,0
1112,17400,CATAMI:9016,0,,3,3707,3707,42.75393156582265,-84.5176754694542,Hayford / Groesbeck Ave,0
1113,14363,CATAMI:8707,0,,3,4608,4608,42.75251063969257,-84.4247936652045,Lacdumont Near #2074,0
1114,13375,CATAMI:9502,0,,3,2576,2576,42.7176080174721,-84.50150568982205,Middlevale Near Laundromat,0
1115,16338,CATAMI:9847,0,,3,1749,1749,42.71744613981171,-84.552434200421,Washington / Baker St,0
1116,17142,CATAMI:9048,0,,3,3741,3741,42.74357139555777,-84.5310843356564,Oakland / Mahlon St,0
1117,16058,CATAMI:7888,0,,3,2513,2513,42.76090129842272,-84.46343746002063,Birch Row / Cobbler's Dr,0
1118,16498,CATAMI:9913,0,,3,1813,1813,42.71985631831082,-84.55227232276061,Washington Ave / South St,0
1119,16660,CATAMI:9914,0,,3,1814,1814,42.7220956259462,-84.55229030916733,Washington / Elm St,0
1120,16740,CATAMI:9844,0,,3,1746,1746,42.72310286472195,-84.552434200421,Washington / Hazel St,0
1121,16989,CATAMI:9916,0,,3,3005,3005,42.72664618684379,-84.55224534315056,Washington / St Joseph,0
1122,17449,CATAMI:9919,0,,3,4439,4439,42.72897542651273,-84.55693979530183,Walnut / Lenawee St,0
1123,14261,CATAMI:10619,0,,3,177,177,42.7315744622823,-84.49413126307101,Brody Complex,0
1124,17395,CATAMI:10327,0,,3,1644,1644,42.73003662450861,-84.5547724332933,Kalamazoo / Townsend St,0
1125,16577,CATAMI:8884,0,,3,3821,3821,42.75187212225437,-84.50356513339032,Coolidge / Woodbrook Dr,0
1126,12918,CATAMI:8723,0,,3,3937,3937,42.73083701960719,-84.46219639795765,Hagadorn / Old Canton Ln,0
1127,13368,CATAMI:9559,0,,3,4808,4808,42.72509935586675,-84.48768313626552,Chestnut / Shaw,0
1128,17559,CATAMI:10328,0,,3,3045,3045,42.73008159052538,-84.55740744187628,Kalamazoo / S Walnut St,0
1129,17419,CATAMI:7704,0,,3,3014,3014,42.73100789047093,-84.55398103139805,Capitol / W Washtenaw St,0
1130,17816,CATAMI:9055,0,,3,3038,3038,42.73261767387147,-84.558540585499,Allegan / S Pine St,0
1131,17234,CATAMI:9000,0,,3,4696,4696,42.74084645494123,-84.53713676151428,Saginaw / Pennsylvania,0
1132,16755,CATAMI:9861,0,,3,4501,4501,42.69761612641408,-84.57668886986926,Holmes / 1809 W Holmes,0
1133,16797,CATAMI:9013,0,,3,3703,3703,42.74847269138621,-84.51543616181883,Hopkins / Downer St,0
1134,14325,CATAMI:8615,0,,3,1725,1725,42.7350458387773,-84.4881867556534,Michigan / Delta St,0
1135,24610,CATAMI:10024,0,,3,6148,6148,42.73018950896564,-84.66189947165721,Canal / Willamsburg Rd,0
1136,17719,CATAMI:9052,0,,3,3033,3033,42.73472208345652,-84.55425982070206,Ottawa / N Capitol Ave,0
1137,15843,CATAMI:8129,0,,3,2545,2545,42.74856262341976,-84.49354670485293,Harrison / Woodingham Dr,0
1138,19076,CATAMI:7992,0,,3,3752,3752,42.75224983679528,-84.55356734404373,North / Capitol Ave,0
1139,14797,CATAMI:9282,0,,3,5512,5512,42.7377797725972,-84.49315100390531,Grand River / Harrison,0
1140,17951,CATAMI:9053,0,,3,3034,3034,42.73474006986324,-84.55813589134803,Ottawa St / Chestnut St,0
1141,18887,CATAMI:8979,0,,3,3587,3587,42.73743803086971,-84.57024074306376,Shiawassee / Carey St,0
1142,18627,CATAMI:9062,0,,3,4510,4510,42.75633275111841,-84.53851272162758,High / Gier St,0
1143,12892,CATAMI:9318,0,,3,5955,5955,42.72560297525462,-84.47547036610953,Ramp 1 Bay 4,0
1144,18341,CATAMI:10711,0,,3,1619,1619,42.7383373512052,-84.5600784232727,Pine / Genessee St,0
1145,18133,CATAMI:8343,0,,3,5751,5751,42.7372401803959,-84.55800099329771,Shiawassee / Chestnut,0
1146,18033,CATAMI:8141,0,,3,5942,5942,42.77307809576529,-84.48699965281055,Coleman / Hunsaker,0
1147,18100,CATAMI:8975,0,,3,1627,1627,42.73733011242945,-84.55731750984273,Shiawassee / Walnut,0
1148,17774,CATAMI:10481,0,,3,1625,1625,42.73733011242945,-84.55175971016939,Shiawassee St / Washington Ave,0
1149,18332,CATAMI:7699,0,,3,5754,5754,42.74089142095801,-84.55656208076093,Saginaw / Walnut,0
1150,18582,CATAMI:8409,0,,3,3644,3644,42.74358938196448,-84.55720959140248,Oakland / Walnut St,0
1151,18557,CATAMI:8529,0,,3,2446,2446,42.74571177795625,-84.55381016053431,Capitol / Kilborn St,0
1152,11108,CATAMI:9799,0,,3,1713,1713,42.72223951719988,-84.42800423880222,Gr. River / Okemos Rd,0
1153,17820,CATAMI:9088,0,,3,5947,5947,42.76499320594921,-84.50317842564607,Coolidge / Abbey,0
1154,19041,CATAMI:8525,0,,3,3789,3789,42.75198903389798,-84.55331553434979,North / Washington Ave,0
1155,16995,CATAMI:9047,0,,3,3740,3740,42.74338253828732,-84.52856623871703,Oakland / June St,0
1156,16004,CATAMI:9902,0,,3,1801,1801,42.69749022156712,-84.56622977436747,Holmes / MLK,0
1157,18517,CATAMI:8527,0,,3,6006,6006,42.74746545261046,-84.55055462091983,Grand River / Turner,0
1158,19081,CATAMI:9942,0,,3,1820,1820,42.74878745350363,-84.55870246315939,Willow / Chestnut St,0
1159,12621,CATAMI:10282,0,,3,3521,3521,42.67132899300763,-84.53808104786654,Pennsylvania / and. Jack.,0
1160,19355,CATAMI:9665,0,,3,3788,3788,42.75371572894213,-84.55644516911731,Grand River / Seager St,0
1161,19659,CATAMI:7994,0,,3,3754,3754,42.75552336281648,-84.55926903497075,Grand River / Spikes Ln,0
1162,15892,CATAMI:9854,0,,3,1755,1755,42.70288614358007,-84.5600964096794,Washington / Dunlap St,0
1163,15393,CATAMI:10124,0,,3,3796,3796,42.7209984551369,-84.53274807827707,Perkins / Holmes St,0
1164,19512,CATAMI:8110,0,,3,2223,2223,42.75789756850217,-84.55292882660552,Thomas / Turner St,0
1165,15632,CATAMI:8907,0,,3,4855,4855,42.73004561771196,-84.52416856227647,Kalamazoo / Regent,0
1166,20010,CATAMI:8108,0,,3,3568,3568,42.76216034689241,-84.5555278623751,Turner / Filley,0
1167,20261,CATAMI:8107,0,,3,3567,3567,42.76491226711902,-84.55583363128918,Turner / Paulson St,0
1168,20644,CATAMI:8105,0,,3,3565,3565,42.76936390277971,-84.55583363128918,Turner / Sheridan Rd,0
1169,20507,CATAMI:8104,0,,3,3564,3564,42.76975061052397,-84.55248815964114,Sheridan / Creston Ave,0
1170,17001,CATAMI:7900,0,,3,2550,2550,42.76016385574761,-84.49428414752803,Lake Lansing / N Harrison,0
1171,6994,CATAMI:7924,0,,3,4137,4137,42.68287626611536,-84.4305403221483,Jolly / Okemos,0
1172,16224,CATAMI:10103,0,,3,1990,1990,42.72202368031936,-84.54532057656726,Cedar / E Elm St,0
1173,10569,CATAMI:7938,0,,3,5385,5385,42.71913686204243,-84.41452342697318,Gr River / Washington Hts,0
1174,16765,CATAMI:9261,0,,3,1898,1898,42.72545009079759,-84.55001502871853,Malcolm X / S Grand Ave,0
1175,16604,CATAMI:10305,0,,3,3544,3544,42.73265364668489,-84.53784722457931,Pennsylvania / Eureka St,0
1176,17155,CATAMI:10426,0,,3,5895,5895,42.71519783897297,-84.56733593838013,MLK / Barnes,0
1177,16723,CATAMI:8917,0,,3,3353,3353,42.72988374005157,-84.54368381355667,Kalamazoo / Beech St,0
1178,16734,CATAMI:8912,0,,3,3405,3405,42.73000065169519,-84.54372877957344,Kalamazoo / Beech St,0
1179,15210,CATAMI:9822,0,,3,1732,1732,42.73459617860956,-84.50840347679528,Clippert St / Michigan Ave,0
1180,17150,CATAMI:10672,0,,3,1673,1673,42.73345404178347,-84.54625586971618,Michigan / Cedar St,0
1181,16897,CATAMI:9832,0,,3,1743,1743,42.73363390585057,-84.54162436998838,Michigan / Hosmer St,0
1182,15571,CATAMI:10416,0,,3,3455,3455,42.6875167590465,-84.56755177526064,MLK / Vincent Ct,0
1183,17098,CATAMI:9833,0,,3,1744,1744,42.733669878664,-84.54505977366996,Michigan / Larch St,0
1184,25155,CATAMI:9976,0,,3,6132,6132,42.73991116179231,-84.6620793357243,Canal / Saginaw,0
1185,15381,CATAMI:10300,0,,3,3539,3539,42.71672668354331,-84.53793715661287,Pennsylvania / Baker,0
1186,26133,CATAMI:9986,0,,3,6141,6141,42.74147597917607,-84.6746518340145,Marketplace / Saginaw Hwy,0
1187,18564,CATAMI:8680,0,,3,5697,5697,42.75755582677468,-84.53513127716613,Lake Lansing / Commonwealth,0
1188,12528,CATAMI:8857,0,,3,5602,5602,42.71252685757656,-84.49361865047977,Harrison Road / Mt Hope,0
1189,17472,CATAMI:10547,0,,3,1600,1600,42.73438034172904,-84.55050965490305,Grand Ave / E Michigan Ave,0
1190,22018,CATAMI:10038,0,,3,1853,1853,42.74100833260162,-84.61532367148203,Saginaw St / Julian Ave,0
1191,17665,CATAMI:10578,0,,3,1601,1601,42.736862465855,-84.5505186481064,Grand / Shiawassee St,0
1192,17495,CATAMI:9076,0,,3,3024,3024,42.73730313281938,-84.54696633278121,Shiawassee / Cedar,0
1193,17717,CATAMI:10597,0,,3,1603,1603,42.73753695610662,-84.55049166849635,Grand / Shiawassee St,0
1194,16851,CATAMI:8052,0,,3,4830,4830,42.75943540627587,-84.49217973794299,Lake Lansing / Harrison,0
1195,17379,CATAMI:8084,0,,3,4638,4638,42.73758192212339,-84.54453816787539,Larch / Shiawassee,0
1196,17625,CATAMI:9075,0,,3,4509,4509,42.73919170552392,-84.54659761144366,Cedar / Riverfront Apts,0
1197,17857,CATAMI:8998,0,,3,5740,5740,42.74085544814459,-84.54833329969117,Saginaw / Cedar,0
1198,18504,CATAMI:7987,0,,3,3747,3747,42.74628734297096,-84.55204749267675,Washington / Maple St,0
1199,17832,CATAMI:9074,0,,3,3585,3585,42.7417907412935,-84.54657063183359,Cedar / E Saginaw St,0
1200,19117,CATAMI:8328,0,,3,3615,3615,42.7064924181254,-84.60298499647907,Waverly / Glasgow Dr,0
1201,19037,CATAMI:9060,0,,3,3573,3573,42.75877890243095,-84.54240677868026,Gier / East St,0
1202,17957,CATAMI:9073,0,,3,3584,3584,42.74332857906719,-84.54656163863024,Cedar / Oakland Ave,0
1203,11532,CATAMI:9684,0,,3,4607,4607,42.72778832366987,-84.41544972691874,Central Park / Marsh Rd,0
1204,18511,CATAMI:7988,0,,3,3748,3748,42.74744746620375,-84.55049166849635,Grand River / Turner,0
1205,18216,CATAMI:8653,0,,3,6004,6004,42.74749243222053,-84.5450327940599,Grand River / Larch,0
1206,18438,CATAMI:8673,0,,3,6062,6062,42.74737552057691,-84.54925060643336,Cesar Chavez / Turner,0
1207,18492,CATAMI:7989,0,,3,2395,2395,42.74787913996478,-84.5495024161273,Turner / Grand River Ave,0
1208,20018,CATAMI:7995,0,,3,3755,3755,42.75752884716462,-84.56278537748253,Grand Riv / Gr. Riv. Access,0
1209,18811,CATAMI:8097,0,,3,4053,4053,42.75595503657751,-84.54273053400104,N East / Lake Lansing,0
1210,23481,CATAMI:9972,0,,3,6126,6126,42.74112524424523,-84.63693433914392,Saginaw / Garfield Ave,0
1211,10394,CATAMI:10265,0,,3,3319,3319,42.63668717368444,-84.52331420795775,Aurelius / Sycamore St,0
1212,19324,CATAMI:8111,0,,3,2224,2224,42.75789756850217,-84.54937651128033,Thomas / Gary Ave,0
1213,15254,CATAMI:8925,0,,3,3805,3805,42.72992870606834,-84.51728876170995,Kalamazoo / Foster,0
1214,12421,CATAMI:10696,0,,3,1699,1699,42.72777033726317,-84.45657564586082,Gr. River / Brookfield,0
1215,19781,CATAMI:8101,0,,3,3561,3561,42.76708862233091,-84.54266758157756,N East / Orchard Glen,0
1216,11197,CATAMI:10151,0,,3,5797,5797,42.67799295669363,-84.51361054153779,Dunckel / Legacy (Trinity),0
1217,20260,CATAMI:8103,0,,3,3562,3562,42.76972363091391,-84.54762283662612,Sheridan / Cedar St,0
1218,15363,CATAMI:10215,0,,3,4367,4367,42.71625903696886,-84.5381889663068,Pennsylvania / Baker St,0
1219,24463,CATAMI:9980,0,,3,6136,6136,42.72706886740148,-84.66211530853772,Canal / St. Joseph Hwy,0
1220,6417,CATAMI:9188,0,,3,4679,4679,42.59086680259108,-84.46059560776048,Cedar / Kern,0
1221,15538,CATAMI:10197,0,,3,3838,3838,42.72268917736763,-84.532999887971,Holmes / Walsh St,0
1222,15918,CATAMI:10302,0,,3,3541,3541,42.72377735497358,-84.53802708864642,Pennsylvania / Hazel St,0
1223,16005,CATAMI:10212,0,,3,4477,4477,42.72479358695268,-84.53817997310345,Pennsylvania / Malcolm X,0
1224,20640,CATAMI:7682,0,,3,3668,3668,42.73256371465134,-84.60281412561532,Waverly / W Michigan Ave,0
1225,15956,CATAMI:10121,0,,3,2442,2442,42.72545908400095,-84.5364532780593,Malcolm X / S Pennsylvania Ave,0
1226,16224,CATAMI:10211,0,,3,4364,4364,42.72768040522961,-84.53808104786654,Pennsylvania / Heald Pl,0
1227,12895,CATAMI:10137,0,,3,3370,3370,42.69648298279137,-84.52131771681296,Provincial House / Callihan,0
1228,16372,CATAMI:10210,0,,3,4363,4363,42.7295779711375,-84.53806306145984,Pennsylvania / Kalamazoo,0
1229,16908,CATAMI:9100,0,,3,3889,3889,42.75947137908928,-84.49361865047977,Harrison Rd / Tarleton Ave,0
1230,16508,CATAMI:8918,0,,3,3354,3354,42.72985676044151,-84.54005055940127,Kalamazoo / S Hosmer St,0
1231,16508,CATAMI:10209,0,,3,4362,4362,42.73132265258836,-84.53801809544306,Pennsylvania / Prospect St,0
1232,16634,CATAMI:10675,0,,3,1676,1676,42.73342706217341,-84.5372716595646,Michigan / Pennsylvania,0
1233,16786,CATAMI:10674,0,,3,1675,1675,42.73344504858012,-84.53991566135095,Michigan after S Hosmer St,0
1234,18099,CATAMI:8641,0,,3,4802,4802,42.76281685073732,-84.51484261039741,Etc Drive / Mitchells,0
1235,16538,CATAMI:9830,0,,3,1741,1741,42.73365189225728,-84.53522120919968,Michigan / Holmes St,0
1236,17081,CATAMI:10307,0,,3,4359,4359,42.73721320078584,-84.53977177009727,Shiawassee / Haag Ct,0
1237,16971,CATAMI:9001,0,,3,3687,3687,42.74085544814459,-84.53221747927913,Saginaw / Clark St,0
1238,15566,CATAMI:10048,0,,3,1902,1902,42.71026956353447,-84.54811746281064,Cedar / E Mt Hope Ave,0
1239,18468,CATAMI:8685,0,,3,4872,4872,42.7645975050016,-84.51943813731178,/ Sams Club,0
1240,17299,CATAMI:8086,0,,3,3548,3548,42.7412511490922,-84.53770333332564,Pennsylvania / Saginaw St,0
1241,17635,CATAMI:9050,0,,3,3583,3583,42.74372428001481,-84.54009552541805,Oakland / Ballard St,0
1242,17523,CATAMI:8087,0,,3,3549,3549,42.74392213048861,-84.5377303129357,Pennsylvania / Oakland Ave,0
1243,17794,CATAMI:8089,0,,3,3551,3551,42.74715069049304,-84.53768534691892,Pennsylvania / Grand River,0
1244,19447,CATAMI:10000,0,,3,1869,1869,42.74822987489563,-84.56586105302992,Willow / MLK Jr Blvd,0
1245,13841,CATAMI:8119,0,,3,2879,2879,42.73076507398036,-84.486352142169,Red Cedar / Chestnut Rd,0
1246,17488,CATAMI:7903,0,,3,5910,5910,42.7620434352488,-84.50200031600657,Meijer Lake Lansing Boarding Center (West Side),0
1247,17754,CATAMI:9068,0,,3,3579,3579,42.74746545261046,-84.53640831204252,Grand River / Massachusetts,0
1248,17779,CATAMI:9067,0,,3,3578,3578,42.74880543991034,-84.53469061020174,Vermont Ave / Taft St,0
1249,18184,CATAMI:8677,0,,3,5590,5590,42.75112568637591,-84.53865661288125,High St / North,0
1250,16088,CATAMI:8057,0,,3,4832,4832,42.75823031702631,-84.4737616574721,Birch Row / Rutherford,0
1251,18040,CATAMI:10443,0,,3,3577,3577,42.75165628537385,-84.53497839270909,Vermont / North St,0
1252,16821,CATAMI:9894,0,,3,1794,1794,42.69101511515156,-84.58223767633925,Pleasant Grove / Mary Ave,0
1253,18427,CATAMI:8095,0,,3,4045,4045,42.75393156582265,-84.53867459928797,High / Whyte St,0
1254,9901,CATAMI:10268,0,,3,3325,3325,42.64129169380217,-84.51624555012077,Cedar / Veterans Dr,0
1255,18660,CATAMI:8096,0,,3,4639,4639,42.75554134922319,-84.54049122636566,Lake Lansing / High St,0
1256,7602,CATAMI:9162,0,,3,5540,5540,42.69274181019571,-84.40921743699377,Ingham County Care Facility,0
1257,18579,CATAMI:8647,0,,3,5705,5705,42.75788857529882,-84.5348165150487,Lake Lansing / Commonwealt,0
1258,17140,CATAMI:7901,0,,3,2551,2551,42.76073942076233,-84.49639755031644,Lake Lansing / Barclay Ln,0
1259,18822,CATAMI:9061,0,,3,3575,3575,42.75877890243095,-84.53814400029003,Ebs Gier / Eighth Ave,0
1260,15148,CATAMI:10126,0,,3,3799,3799,42.72103442795032,-84.52852127270025,Perkins / Lathrop St,0
1261,14302,CATAMI:8872,0,,3,1693,1693,42.73469510384646,-84.48844755855069,Michigan Ave / Delta St,0
1262,10009,CATAMI:9156,0,,3,3982,3982,42.71444240989116,-84.41039554663327,Dobie / Chief Okemos Cir,0
1263,14960,CATAMI:10127,0,,3,5786,5786,42.72104342115367,-84.52525673988241,Perkins / Leslie,0
1264,15298,CATAMI:10196,0,,3,3836,3836,42.72109738037381,-84.53101239002957,Perkins / Dakin St,0
1265,15171,CATAMI:10195,0,,3,3835,3835,42.72113335318723,-84.52878207559755,Perkins / Lathrop St,0
1266,12163,CATAMI:10163,0,,3,6073,6073,42.66934149506619,-84.53316176563139,Miller / Beechfield,0
1267,13154,CATAMI:10112,0,,3,4345,4345,42.68295720494555,-84.53739756441156,Jolly after S Pennsylvania,0
1268,15031,CATAMI:10194,0,,3,3834,3834,42.72114234639058,-84.52633592428501,Perkins / Shepard St,0
1269,14968,CATAMI:10193,0,,3,5787,5787,42.72115133959394,-84.5252387534757,Perkins / Leslie,0
1270,13280,CATAMI:9608,0,,3,2038,2038,42.70468478425106,-84.5181161364186,Forest / Aurora Rd,0
1271,14900,CATAMI:10128,0,,3,3801,3801,42.72134019686439,-84.52377286132885,Regent / Perkins St,0
1272,12999,CATAMI:10229,0,,3,4380,4380,42.67889227702912,-84.53823393232358,Pennsylvania / Armstrong,0
1273,15064,CATAMI:10129,0,,3,3802,3802,42.72342662004273,-84.52372789531208,Regent / Malcolm X St,0
1274,16046,CATAMI:10478,0,,3,3356,3356,42.72978481481466,-84.53206459482209,Kalamazoo / S Holmes St,0
1275,16095,CATAMI:7894,0,,3,2522,2522,42.75833823546657,-84.47362675942176,Birch Row / Porter Ave,0
1276,16814,CATAMI:9002,0,,3,3688,3688,42.74084645494123,-84.52926770857871,Saginaw / Maryland Ave,0
1277,16128,CATAMI:10678,0,,3,1679,1679,42.73347202819019,-84.5280716125325,Michigan / Lathrop St,0
1278,17850,CATAMI:9018,0,,3,3709,3709,42.75689032972642,-84.52154254689682,Tulane / Northampton Way,0
1279,15493,CATAMI:10347,0,,3,3492,3492,42.68313706901265,-84.56934142272827,Jolly / MLK Blvd,0
1280,18554,CATAMI:8679,0,,3,5696,5696,42.75619785306809,-84.53728964597131,Lake Lansing / New York,0
1281,14482,CATAMI:9109,0,,3,168,168,42.73419148445858,-84.49362764368313,Harrison / Michigan,0
1282,14755,CATAMI:10094,0,,3,3343,3343,42.69784994970131,-84.54796457835361,Cedar / Holmes Rd,0
1283,15998,CATAMI:10679,0,,3,1680,1680,42.73348102139354,-84.52563445442333,Michigan / Sheperd St,0
1284,17419,CATAMI:10716,0,,3,1624,1624,42.73711427554893,-84.54589614158198,Shiawassee / Cedar St,0
1285,6729,CATAMI:7926,0,,3,5384,5384,42.68284029330194,-84.42121437026924,Jolly / Fairhills Dr,0
1286,16753,CATAMI:9046,0,,3,2385,2385,42.74328361305042,-84.52400668461608,Grand River / Wood St,0
1287,13642,CATAMI:10386,0,,3,4557,4557,42.66935048826954,-84.55271298972501,Miller / Coulson Ct,0
1288,17954,CATAMI:9019,0,,3,3711,3711,42.75727703747069,-84.52300843904368,Wood / Northampton Way,0
1289,18301,CATAMI:8976,0,,3,3028,3028,42.73739306485294,-84.56062700867734,Shiawassee / N Pine St,0
1290,18005,CATAMI:9031,0,,3,3726,3726,42.75776267045185,-84.52315233029736,Wood / Barritt St,0
1291,12290,CATAMI:9787,0,,3,5801,5801,42.72718577904509,-84.45431835181873,Grand River Between Northwind D,0
1292,16070,CATAMI:9006,0,,3,2349,2349,42.74084645494123,-84.51461778031353,Saginaw / Kipling Blvd,0
1293,18194,CATAMI:9020,0,,3,3713,3713,42.75990305285033,-84.52299045263698,Wood / Lake Lansing Rd,0
1294,12623,CATAMI:10795,0,,3,1720,1720,42.72879556244563,-84.45957937578137,Gr. River / Maplewood D,0
